id,title,location,department,industry,salary_range,work_from_home,company_logo,screening_round,employment_type,required_experience,required_education,is_authentic
7652,Sr. Java Architect,Athens,Sales,Financial Services,150000-16500000,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,1
3610,Customer Service Representative,Sacramento,Information Technology,Information Technology and Services,30000-50000,1,1,0,Full-time,Entry level,High School or equivalent,0
4152,Sales Executive ,San Francisco,Health Care Provider,Financial Services,18000-20000,0,0,0,Full-time,,,1
12239,Junior Sales Representative,Athens,Health Care Provider,Internet,,0,1,1,Full-time,Entry level,High School or equivalent,1
17400,"WEEKLY JOBS, Part Time Workers Required.",San Francisco,Marketing,Education Management,,0,0,0,Part-time,,,0
2072,Web Application Developer (Node.JS),Sacramento,Education,Oil & Energy,,1,1,1,Contract,Associate,,1
7571,Production Assistant,Sacramento,Engineering,Internet,30000-34000,0,1,1,Full-time,Not Applicable,Unspecified,0
8197,English Teacher Abroad (Conversational),Sacramento,Marketing,Consumer Services,,0,1,1,Contract,Entry level,Bachelor's Degree,1
6560,Optical / Sales,London,Information Technology,Internet,,0,0,0,Full-time,,,0
13934,Engineering Tech,Sacramento,Education,Education Management,,0,1,1,Full-time,,,1
14976,Backend Developer,San Francisco,Health Care Provider,Oil & Energy,,0,1,0,Full-time,Mid-Senior level,Unspecified,1
8190,Manufacturing Engineer,Athens,Education,Telecommunications,,0,0,0,Full-time,,,1
16770,Customer Support Ninjas,Sacramento,Other,Telecommunications,,0,1,1,,,,1
10401,Minnesota Communication Assistant,Athens,Health Care Provider,Consumer Services,,0,1,1,Part-time,Entry level,High School or equivalent,1
4669,Human Resource Director,New York,Information Technology,Marketing and Advertising,50000-65000,0,1,1,Full-time,Director,High School or equivalent,0
124,English Teacher Abroad ,San Francisco,Information Technology,Telecommunications,,0,1,1,Contract,,Bachelor's Degree,1
17071,Developer - Mobile iOS,Athens,Design,Telecommunications,,0,0,0,Contract,Mid-Senior level,,1
17740,"Agency Sales Managers $150-$175,000/yr",New York,Marketing,Financial Services,,0,1,0,Full-time,,High School or equivalent,0
11740,UST Testing Technician,London,Customer Service,Internet,70000-80000,0,1,1,Full-time,Mid-Senior level,Certification,0
3317,Social Media Manager (Lieutenant),Athens,Administrative,Financial Services,,0,1,1,,,,1
10967,Outside Sales | Design Consultant,Athens,Design,Telecommunications,,0,1,0,Full-time,Not Applicable,High School or equivalent,1
13166,Director of Operations,San Francisco,Health Care Provider,Financial Services,,0,1,1,Full-time,,Bachelor's Degree,1
10231,Communications Manager ,London,Information Technology,Computer Software,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
17712,Network Marketing,Athens,Design,Marketing and Advertising,7200-1380000,0,0,0,Other,,Unspecified,0
4696,Project Controller Oil and Gas Approval Center/Houston,Sacramento,Marketing,Internet,,0,0,0,Full-time,,,0
10705,Front-End JavaScript Developer,Sacramento,Engineering,Hospital & Health Care,,1,1,0,Full-time,Mid-Senior level,,1
5845,"HTML, CSS3 & JavaScript, Web Design - Sr. Front End Developer",Athens,Engineering,Financial Services,,0,0,0,Contract,,,1
13386,Sr. Product Marketing Strategist,San Francisco,Health Care Provider,Financial Services,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,1
777,Construction Management - West/Northwest Chicagoland,Sacramento,Health Care Provider,Financial Services,70000-125000,0,1,1,Full-time,Mid-Senior level,High School or equivalent,1
17390,Customer Service,Sacramento,Engineering,Computer Software,16-20,0,0,0,Full-time,Not Applicable,Unspecified,0
5125,Freelance Landscape Architect,Athens,Design,Financial Services,,0,1,0,Contract,,Bachelor's Degree,1
8877,Account Manager,Athens,Health Care Provider,Oil & Energy,,0,0,0,Full-time,Associate,Unspecified,1
1968,Part Time Bookkeeper,London,Health Care Provider,Telecommunications,,0,1,0,Part-time,Entry level,Unspecified,1
12312,Customer Service position,New York,Other,Marketing and Advertising,44000-102000,0,1,1,Part-time,Entry level,,0
13371,Account Manager ,Sacramento,Administrative,Hospital & Health Care,65-75,0,0,0,Full-time,Associate,Bachelor's Degree,1
106,Manager of Support Services,Sacramento,Other,Education Management,,1,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
4580,Administrative Assistant,Athens,Health Care Provider,Consumer Services,,0,0,0,Full-time,Associate,Bachelor's Degree,1
14582,Manufacturing Supervisor,New York,Design,Consumer Services,,0,0,0,Full-time,,,1
17744,Home Based Payroll Typist/Data Entry Clerks Positions Available,Sacramento,Sales,Hospital & Health Care,,0,0,0,,,,0
3327,Customer Assistant,San Francisco,Engineering,Information Technology and Services,,1,0,0,,,,0
5662,Account Manager,Sacramento,Customer Service,Information Technology and Services,,0,0,0,Part-time,,High School or equivalent,0
6365,Event Specialists,Sacramento,Administrative,Oil & Energy,,0,1,1,Full-time,Entry level,High School or equivalent,1
11252,Regional Fleet Sales Manager,Sacramento,Health Care Provider,Financial Services,,0,1,1,Full-time,,,1
17067,Oracle Retail Analyst / Developer,Sacramento,Education,Computer Software,,0,0,0,Contract,Mid-Senior level,,1
9381,Graduates: English Teacher Abroad (Conversational),Sacramento,Information Technology,Hospital & Health Care,,0,1,1,Contract,Entry level,Bachelor's Degree,1
6575,Home Based Commission Roles,London,Engineering,Information Technology and Services,,0,0,1,Other,,Unspecified,0
17566,Home Based Payroll Typist/Data Entry Clerks Positions Available,New York,Sales,Internet,,0,0,0,,,,0
2882,Marketing Copywriter,New York,Education,Marketing and Advertising,,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
3321,Food and Beverage Director,London,Customer Service,Computer Software,70000-80000,0,0,0,Contract,,,0
5443,"Controls Engineer - Farmington Hills, MI",Sacramento,Administrative,Internet,,0,1,1,Full-time,Mid-Senior level,Associate Degree,0
1546,Director / Head of Client Services,New York,Health Care Provider,Oil & Energy,,0,0,1,Full-time,Director,Bachelor's Degree,1
16053,Sr. Design Engineer Mechanical - 3D CAD,San Francisco,Other,Telecommunications,,0,0,0,Full-time,,,1
1858,Mechanical Technician,San Francisco,Engineering,Consumer Services,,0,1,0,Full-time,,,0
3605,Mechanical Project Engineers - Designing Piping - MS,Athens,Other,Financial Services,,0,0,0,Full-time,,,1
5014,Software Engineer - Computer Vision,Athens,Education,Telecommunications,,0,1,0,Full-time,,,1
14965,Safety Manager,London,Education,Financial Services,0-115,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,1
8170,.Net Developer,San Francisco,Administrative,Marketing and Advertising,,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,1
7482,Professional Development Coordinator (Perioperative)  ,Athens,Customer Service,Information Technology and Services,,0,0,0,Full-time,,,0
17625,Lawn and Maintenance Contractors ,San Francisco,Engineering,Computer Software,,0,0,0,Contract,,,0
3609,"Account Sales Managers $80-$130,000/yr",San Francisco,Information Technology,Computer Software,,0,1,0,Full-time,Associate,High School or equivalent,0
13274,Restaurant Delivery Drivers,Sacramento,Education,Consumer Services,,0,0,0,,,,1
12266,Freelance Customer Service Agent for Italian (m/f),Sacramento,Other,Financial Services,,0,1,1,,,,1
1222,Local Representative,San Francisco,Marketing,Financial Services,,0,1,1,,,,1
13833,Content Developer ,Athens,Health Care Provider,Oil & Energy,,0,1,1,Full-time,,,1
7540,Account Manager,Athens,Design,Consumer Services,55000-70000,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
13749,Embedded and Application Engineer,Sacramento,Information Technology,Education Management,,0,1,1,Full-time,Associate,Bachelor's Degree,1
15292,English Teacher Abroad ,Sacramento,Administrative,Oil & Energy,,0,1,1,Contract,,Bachelor's Degree,1
17698,Cruise Staff Wanted *URGENT*,Sacramento,Engineering,Hospital & Health Care,,0,0,1,Full-time,,,0
14113,Senior Data Scientist,Athens,Health Care Provider,Consumer Services,,0,1,0,,,,1
5805,Administrative Assistant/Office Assistant,New York,Information Technology,Internet,35000-50000,1,0,1,Full-time,Entry level,Unspecified,0
9224,ASO/SEO Specialist,New York,Other,Financial Services,,0,1,1,Full-time,Associate,Bachelor's Degree,1
10592,PA/Office Manager - 2 weeks temp role,San Francisco,Other,Oil & Energy,900-1000,0,1,0,Temporary,Mid-Senior level,High School or equivalent,1
5705,UNIX Systems Engineer,New York,Education,Education Management,65000-70000,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,1
950,Apprentice Ruby Developer,London,Education,Telecommunications,,0,1,1,Full-time,,,1
4566,Customer Service Rep,London,Engineering,Information Technology and Services,21-63000,0,0,0,Full-time,Entry level,Bachelor's Degree,0
2333,Sales Professional - Windows & Doors,Sacramento,Customer Service,Consumer Services,60000-80000,0,1,1,Full-time,Mid-Senior level,,1
15692,Sales Rep / Sales Development Representative,Sacramento,Health Care Provider,Oil & Energy,0-0,0,1,1,Part-time,Associate,Bachelor's Degree,1
14678,"IT System, Network and Software Administrator",Athens,Education,Consumer Services,,0,1,0,,,,1
5495,Customer Service Specialist,Sacramento,Administrative,Oil & Energy,,0,1,0,Temporary,Entry level,Bachelor's Degree,1
145,Forward Cap.,London,Engineering,Education Management,,0,0,0,,,,0
17757,Boys & Girls Club,London,Design,Telecommunications,,0,0,0,,,,0
6262,Marketing / Sales Representative ,New York,Other,Oil & Energy,,0,1,1,Full-time,Associate,Unspecified,1
3468,Manager/Sr.Manager,San Francisco,Information Technology,Hospital & Health Care,300000-330000,0,0,0,Full-time,Mid-Senior level,,1
17788,CASH Paying Vacancies (Apply Today),New York,Marketing,Information Technology and Services,,0,0,0,Part-time,Entry level,High School or equivalent,0
3312,PR Manager,London,Health Care Provider,Financial Services,,0,1,0,Full-time,Mid-Senior level,,1
2067,Lead Developer (Freelance),Athens,Marketing,Oil & Energy,,0,1,0,Contract,Mid-Senior level,Associate Degree,1
6852,Network Marketing,New York,Engineering,Information Technology and Services,7200-1380000,0,0,0,Full-time,Not Applicable,Unspecified,0
16202,Pipe Welder,London,Other,Computer Software,,0,1,0,,,,1
6413,Lead Mechanical Engineer,Athens,Information Technology,Telecommunications,,0,0,0,,,,0
13317,Linux Engineer,Sacramento,Other,Consumer Services,,1,0,0,Full-time,Mid-Senior level,,1
3874,Plumber,Sacramento,Information Technology,Consumer Services,,0,1,1,,,,1
4951,Executive Recruiter,New York,Other,Oil & Energy,,0,1,1,,,,1
2014,Contract - Design Engineer,San Francisco,Information Technology,Consumer Services,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
13931,Software Talents,New York,Information Technology,Hospital & Health Care,,0,1,0,,,,1
17709,Cruise Staff Wanted *URGENT*,San Francisco,Engineering,Marketing and Advertising,,0,0,1,Full-time,,,0
17769,No Scams--Legitimate Work From Home Jobs,Athens,Customer Service,Computer Software,,0,0,0,Part-time,Not Applicable,,0
8957,Sales Lead Generation Specialist,New York,Health Care Provider,Marketing and Advertising,,0,1,1,Full-time,Entry level,Unspecified,1
6489,Graduates: English Teacher Abroad (Conversational),San Francisco,Health Care Provider,Telecommunications,,0,1,1,Contract,Entry level,Bachelor's Degree,1
12855,PL/SQL Developer ,New York,Education,Oil & Energy,,0,0,0,Contract,Mid-Senior level,,1
2137,Electrical Technician III,London,Customer Service,Marketing and Advertising,,0,1,0,Full-time,,Master's Degree,0
13138,Software Testing Analyst,Athens,Administrative,Financial Services,,0,0,0,,,,1
2733,Peoplesoft HCM Lead - Programmer/Analyst,London,Other,Oil & Energy,,0,0,1,,,,1
5680,Global Payroll Administrator (Fixed Term),Sacramento,Health Care Provider,Information Technology and Services,20000-24000,0,0,0,Full-time,Associate,Associate Degree,1
12348,iOS Developer Intern,London,Other,Consumer Services,,0,1,1,Part-time,Internship,,1
5745,"Account Sales Managers $80-$130,000/yr",New York,Marketing,Hospital & Health Care,,0,1,0,Full-time,Associate,High School or equivalent,0
12331,Relocation Services Sales Representative ,New York,Education,Oil & Energy,,0,1,0,Full-time,Associate,High School or equivalent,1
4560,Advertising Manager,San Francisco,Education,Consumer Services,,0,1,1,Full-time,Associate,Unspecified,1
8045,Position Finance Assistant,Athens,Design,Education Management,25000-30000,0,0,0,Part-time,Not Applicable,,0
9287,Inventory Capture Associate,Sacramento,Information Technology,Hospital & Health Care,,0,1,0,Full-time,Entry level,High School or equivalent,1
9875,Interaction Designer Internship,New York,Education,Internet,,0,1,1,Full-time,Internship,Bachelor's Degree,1
14959,Customer Success Manager,Sacramento,Education,Consumer Services,,0,1,1,Full-time,Not Applicable,Bachelor's Degree,1
11348,Ipswich Beauty/Fragrance Staff Needed,Athens,Sales,Oil & Energy,,0,1,0,,,,1
12762,Philippines - Manager - Booking Team,Sacramento,Other,Consumer Services,,0,1,0,,,,1
2110,Customer Service Associate - Part Time,Athens,Information Technology,Telecommunications,,0,1,0,Part-time,Entry level,High School or equivalent,1
3623,Events Manager,San Francisco,Other,Financial Services,,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
8145,Senior iOS Developer,San Francisco,Other,Information Technology and Services,,0,1,1,,,,1
1578,Executive Assistant,Sacramento,Other,Telecommunications,24000-32000,0,1,1,Full-time,Entry level,,1
2297,O.R.I.O.N. Project Analyst - Route Mapping ($21+/hr),Sacramento,Administrative,Computer Software,,0,1,0,Full-time,,,1
7132,Health + Environmental Professional,Sacramento,Engineering,Marketing and Advertising,60000-90000,0,1,1,Full-time,Entry level,Bachelor's Degree,0
11551,SEO Analysis,New York,Health Care Provider,Telecommunications,,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12713,Scala Platform Engineer,Athens,Design,Telecommunications,100000-130000,0,1,1,Full-time,Not Applicable,,1
14317,Cross functional senior level Java/Javascript engineer ,Sacramento,Customer Service,Marketing and Advertising,,0,1,0,Contract,Mid-Senior level,,1
16394,Legal Collections Manager,Athens,Administrative,Consumer Services,,0,1,0,Full-time,Associate,Bachelor's Degree,1
9195,Graduates: English Teacher Abroad (Conversational),New York,Health Care Provider,Financial Services,,0,1,1,Contract,Entry level,Bachelor's Degree,1
4488,Developer - Javascript / HTML 5 / CSS,Athens,Design,Telecommunications,,0,1,0,Full-time,Associate,Bachelor's Degree,1
17742,Intern Project Developer,Athens,Design,Computer Software,,0,1,0,Other,Internship,High School or equivalent,0
11754,Process Engineer,Athens,Other,Marketing and Advertising,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
7734,Senior .Net Developer,New York,Health Care Provider,Oil & Energy,,0,1,1,,,,1
1445,Big Data / Hadoop Engineer,San Francisco,Administrative,Financial Services,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,1
5944,Admin Assistant TX,London,Education,Information Technology and Services,,0,0,0,Full-time,,,0
13957,English Teacher Abroad ,Sacramento,Design,Financial Services,,0,1,1,Contract,,Bachelor's Degree,1
7425,Mechanical Technician,New York,Engineering,Marketing and Advertising,,0,0,0,Full-time,,,0
1127,Clinic Assistant,San Francisco,Design,Financial Services,16000-18500,0,1,1,Full-time,Not Applicable,High School or equivalent,1
2964,Front end engineer,San Francisco,Administrative,Consumer Services,,0,0,1,,,,1
9215,Accountant,Athens,Health Care Provider,Computer Software,60000-75000,0,1,1,Full-time,Associate,,1
8344,Writing Job,London,Design,Telecommunications,10000-100000,0,0,0,Part-time,Entry level,High School or equivalent,1
3477,Electrical Inspecter Tester,Athens,Other,Oil & Energy,,0,0,1,,,,1
13217,E-souring Project Manager,Sacramento,Health Care Provider,Financial Services,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,1
14550,Caregiver/HHA/CNA- Stevensville/St Joseph,Athens,Education,Financial Services,,0,1,1,Part-time,,High School or equivalent,1
17545,Operating Room Registered Nurses  ,London,Marketing,Internet,,0,0,0,Full-time,,,0
17532,Data Entry Admin/Clerical Positions - Work From Home,London,Design,Internet,,0,0,0,,,,0
17465,Java Developer,Sacramento,Education,Hospital & Health Care,,0,1,0,Full-time,Mid-Senior level,Unspecified,1
